message_id,date,sender_id,message
2101,2024-05-21 10:24:41+00:00,-1001432982009,"💥
#_CPD_
#ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ግንቦት 16 /2016 ጀምሮ ይሰጣል::
--------------------------------------
👉Syndromic Management of (STI)15CEU

📳0965410000 
📳0942404444
📳0965412222
📳0941404444
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2100,2024-05-20 14:22:28+00:00,-1001432982009,
2099,2024-05-20 14:22:28+00:00,-1001432982009,"(#Ultrasound_Hawassa_3ቀን_ቀረው)#ግንቦት_18 /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
-----------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
#Call & Register 
📞Tinbit       0942404444

📞Ekram       0965410000  

 📞Daye        0941404444

📞Office          0965412222 
📞 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2098,2024-05-20 10:25:16+00:00,-1001432982009,"💥ዛሬ ይጀምራል!!
#CPD_training_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Antimicrobial Drug Resistance 
# ግንቦት 12 /2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📱0965410000
📳0942404444  Tinbit
📳0965412222  office 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2097,2024-05-19 13:09:21+00:00,-1001432982009,"#የግርዛት_ስልጠና_Addis_Ababa
#Circumcision_Skill_Training_@Addis Ababa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት #ግንቦት_18/2016  ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
   📞Ekram 0965410000

   📞0941404444  Daye

   📞 Office       0965412222

   📞Tinbit       0942404444
   📞 Office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci"
2096,2024-05-18 15:26:54+00:00,-1001432982009,"# ነቀምት , ደሴ እና ባህር ዳር #Ultrasound_Training-OB&G
#ግንቦት 18 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📞 0965412222
   📞 0914711558  dessie
   📞0941404444
   📞0965410000
   📞 0941038774 Office    
   📞 0462124400 Office    
🏃For more info .follow us on telegram :-
t.me/eahci"
2095,2024-05-18 07:56:05+00:00,-1001432982009,"# 💥ነገ ይጀምራል  ፈጥነው ይመዝገቡ  Addis Ababa (#Ultrasound)#CPD_ስልጠናን_ከምርጥ_ክህሎት_ጋር_ያስተሳስሩ )
 #Addis Ababa  ግንቦት 11  /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

📳Ekram       0965410000  
 📳Daye        0941404444
📱Tinbit        0942404444
 📳office        0965412222 
 📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2094,2024-05-18 07:51:01+00:00,-1001432982009,"💥ሰኞ  ይጀምራል#CPD_training_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Antimicrobial Drug Resistance 
# ግንቦት 12 /2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📱0965410000
📳0942404444  Tinbit
📳0965412222 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2093,2024-05-17 23:31:17+00:00,-1001432982009,
2092,2024-05-17 23:30:05+00:00,-1001432982009,"#Abdominal_Ultrasound_Training_▶️If you want to advance your career, here’s best opportunity of professional development  and how to pursue : One Radiologist for only five trainees ( this month )- Dont miss it!!!🥼
📞0965410000
📞0965412222
📞0941404444
📞0942404444

Click   t.me/eahci"
2091,2024-05-17 11:09:46+00:00,-1001432982009,"💥2ቀን_ቀረው_(#Ultrasound)#Hawassa_and_Addis_Ababa_CPD_ስልጠናን_ከምርጥ_ክህሎት_ጋር_ያስተሳስሩ )
  ግንቦት 11  /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

📳Ekram       0965410000  
 📳Daye        0941404444
📱Tinbit        0942404444
 📳office        0965412222 
 📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2090,2024-05-17 05:34:57+00:00,-1001432982009,"#3ቀን_ቀረው_(#Ultrasound)#Hawassa_and_Addis_Ababa_CPD_ስልጠናን_ከምርጥ_ክህሎት_ጋር_ያስተሳስሩ )
  ግንቦት 11  /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

📳Ekram       0965410000  
 📳Daye        0941404444
📱Tinbit        0942404444
 📳office        0965412222 
 📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2089,2024-05-16 08:14:12+00:00,-1001432982009,"#2ቀን_ቀረው_(#Ultrasound)#Hawassa_ስልጠናን_ከምርጥ_ክህሎት_ጋር_ያስተሳስሩ )
  ግንቦት 11  /2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 

📳Ekram       0965410000  
 📳Daye        0941404444
📱Tinbit        0942404444
 📳office        0965412222 
 📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2088,2024-05-15 18:25:40+00:00,-1001432982009,
2087,2024-05-15 18:20:57+00:00,-1001432982009,"#አንድ_ነፃ_CPD_TRAINING_በEthio_American_CPD_Center_and_Consultancy!
✈️ከዚህ ሳምንት  ጀምሮ መርጠው 3 ስልጠና ሲወስዱ አንዱን ነፃ ይወስዳሉ።
1 .#Antimicrobial_Drug_Resistance_Prevention =15CEU
2. #Pain_Management ( 15 CE U)
     OR
3. #Non_Communicable_Disease(15 CEU)
4. #Infection_Prevention_and_Patient safety (IPPS)
5.Emergency Medicine (15 CEU)
✈️#መርጠው_በነፃ_ይሰልጥኑ
💻Participants
✈️All health Professionals Including senior specialists 
✈️Call &  Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400


✈️For more info .follow us on telegram :-
t.me/eahci"
2086,2024-05-15 11:42:46+00:00,-1001432982009,
2085,2024-05-15 11:28:26+00:00,-1001432982009,"💥 3 ቀን ቀረው እንዳያመልጦ (#CPD+Skill)#Ultrasound_Training(#Addis_Ababa_Hawassa(#Discount_For_New_Graduates )

#ግንቦት_11/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2084,2024-05-14 17:01:08+00:00,-1001432982009,"#የሞያ_ፈቃድ_ያላሳደሳቹ_CPD_training_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Antimicrobial Drug Resistance 
# ግንቦት 9 /2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📱0965410000
📳0942404444  Tinbit
📳0965412222 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2083,2024-05-14 11:08:47+00:00,-1001432982009,
2082,2024-05-14 11:08:45+00:00,-1001432982009,"💥#ደሴ_Ultrasound_Training-OB&G
#ግንቦት 11 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📞Ekram       0965410000
   📞Dessie     0914711558
   📞Daye    0941404444
   📞Biruk       0965412222 
   📞 Office        0941038774
   📞Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2081,2024-05-14 09:04:48+00:00,-1001432982009,"የሚሸጥ ክሊኒክ 
-የክሊኒክ ደረጃ-መካከለኛ ክሊኒክ, ነገር ግን 'ለGyne Obs center ' መሆን የሚችል 
-አድራሻ ፦ አድስ አበባ,ጉለሌ አካባቢ
-የሚሸጠዉ :- እስከ ሙሉ እቃዉ
  መግዛት የሚፈልግ ብቻ :- በ 0944070361 በመደወል ሙሉ መረጃ ማግኘት ይችላል።

@healthinovation"
2080,2024-05-14 05:34:19+00:00,-1001432982009,"#የግርዛት_ስልጠና_Addis_Ababa
#Circumcision_Skill_Training_@Addis Ababa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  ግንቦት 11 /2016  ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
   📳Ekram 0965410000
   📳0941404444  Daye
   📳  office       0965412222
   📳  Efrata       0942404444
   📳  office       0941038774
   📳  office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci"
2079,2024-05-13 12:58:36+00:00,-1001432982009,"“ 20 እናቶች በደም እጦት ሕይወታቸው አልፏል ” - ሚዛን ቴፒ ዩኒቨርሲቲ ሆስፒታል

ከ60 ሺሕ በላይ የሚሆኑ ሕዝቦች የሚገለገሉበት የሚዛን ቴፒ ዩኒቨርሲቲ ቲቺንግ ሆስፒታል ባጋጠመው ከፍተኛ የደም እጥረት ሳቢያ በተለይ እናቶች ሕይወታቸው እያለፈ መሆኑን ሆስፒታሉ ገልጿል።

ላጋጠመው የደም እጥረት ምክንያቱ የደም ባንክ አለመኖር መሆኑን የገለጸው ሆስፒታሉ በዚህም ደም የሚሹ ታካሚዎች ለሕልፈተ ሕይወት እየተዳረጉ መሆኑን አስረድቷል።

የዩኒቨርሲቲው የኮሚዩኒኬሽን ባለሙያ አቶ ኢያሱ ታደሰ ለቲክቫህ ኢትዮጵያና ለሌላ አንድ ሚዲያ በሰጡት ቃል ፣ “ በ6 ወራት ውስጥ በተከሰተው የደም እጦት ሳቢያ 20 እናቶች ሕይወታቸው አልፏል ” ብለዋል።

የደም ባንክ እንዲቋቋም ሆስፒታሉ ለጤና ሚኒስቴር ተደጋጋሚ ጥያቄ ቢያቀርብም ደም ባንኩን ማቋቋም እንዳልተቻለ ገልጸዋል።

በሌላ በኩል ከደም እጥረቱ ባሻገር በሆስፒታሉ በርካታ የወባ ታካሚዎች በመኖራቸው መጨናነቅ እንደፈጠረ፣ ሆስፒታሉ የምርመራ ግብአቶችን ጨምሮ የኦክስጂን እጥረት እንደፈተነው ተመላክቷል።

ለጉዳዩ ምላሽ እንዲሰጡ አንድ የጤና ሚኒስቴር ፒአር ባለሙያ ጉዳዩን ከሰሙ በኋላ፣ “ እኔ የፒአር ባለሙያ ነኝ የሚመለከተውን ነው እንጂ የማገናኝህ መልስ አልሰጥህም ” ያሉ ሲሆን፣ ሌሎች የተቋሙ አካላት ለጊዜው ስልክ ለማንሳት ፈቃደኛ አልሆኑም።"
2078,2024-05-13 11:52:54+00:00,-1001432982009,"እንኳን ለዓለም አቀፍ የነርሶች ቀን አደረሳችሁ:: 

ለማይተካው አገልግሎታችሁ እናመሰግናለን።"
2077,2024-05-13 08:13:01+00:00,-1001432982009,"💥ዛሬ ይጀምራል  #Online_CPD
#For_All_health_professionals
(Ethio-American-CPD) 

#Title_Pain Management 
ግንቦት 5/2016 ይጀምራል !
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0965410000  Ekram
   📳 0942404444
   📳 0941404444
   📳 0965412222
   📳 0941038774
   📳 0462124400  
http://T.me/eahci"
2076,2024-05-13 08:06:00+00:00,-1001432982009,
2075,2024-05-13 08:05:53+00:00,-1001432982009,"💥 3 ቀን ቀረው እንዳያመልጦ (#CPD+Skill)#Ultrasound_Training(#Addis_Ababa_Hawassa(#Discount_For_New_Graduates )

#ግንቦት_11/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2074,2024-05-13 07:47:07+00:00,-1001432982009,"#የግርዛት_ስልጠና_Addis_Ababa
#Circumcision_Skill_Training_@Addis Ababa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  ግንቦት 11 /2016  ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
   📳Ekram 0965410000
   📳0941404444  Daye
   📳  office       0965412222
   📳  Efrata       0942404444
   📳  office       0941038774
   📳  office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci"
2073,2024-05-12 12:08:10+00:00,-1001432982009,T.me/eahci
2072,2024-05-12 09:14:45+00:00,-1001432982009,"💥#ደሴ_Ultrasound_Training-OB&G
#ግንቦት 11 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📞Ekram       0965410000
   📞Dessie     0914711558
   📞Daye    0941404444
   📞Biruk       0965412222 
   📞 Office        0941038774
   📞Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2071,2024-05-11 19:55:21+00:00,-1001432982009,
2070,2024-05-11 19:54:51+00:00,-1001432982009,"#ቴሌግራም_ቻናል_ጥቆማ

በደም ካንሰር ህክምና(Hematology & Onco)  Sub specialist እና በውስጥ ደዌ ህክምና( IM ) ስፔሻሊስትን ዶክተሩን ዶ/ር ዳህላክ ተሾመ ( Asst. Professor )  በመቀላቀል መረጃና ምክርና  ያግኙ 
https://t.me/+I10IF3g7Dw5hNzJk"
2069,2024-05-11 19:43:27+00:00,-1001432982009,
2067,2024-05-10 18:15:34+00:00,-1001432982009,"To all NMEI applicant
Written exam date: May 12, 2024 (Ginbot 4, 2016EC)
Venue: Medhanialem secondary school
Time: 8:30 AM (2:30 local time)
Check your name and room with the link below 
https://sphmmc.edu.et/2024/05/10/to-all-nmei-applicant/"
2066,2024-05-10 10:17:24+00:00,-1001432982009,
2065,2024-05-10 10:08:43+00:00,-1001432982009,"💥#Hawassa_&_Dilla_የግርዛት_ስልጠና
#Circumcision_Skill_Training_@Hawassa and Dilla  (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  #ግንቦት 11 /2016 ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

   📳0941404444  Daye
  📱0965410000 Ekram
   📳  office       0965412222
   📳  office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci"
2063,2024-05-10 07:41:04+00:00,-1001432982009,"💥ሰኞ ይጀምራል  #Online_CPD
#For_All_health_professionals
(Ethio-American-CPD) 

#Title_Pain Management 
ግንቦት 5/2016 ይጀምራል !
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0965410000  Ekram
   📳 0942404444
   📳 0941404444
   📳 0965412222
   📳 0941038774
   📳 0462124400  
http://T.me/eahci"
2062,2024-05-08 09:23:35+00:00,-1001432982009,"#እሁድ_ይጀምራል_Ultrasound_Training(#Addis_Ababa_Hawassa#Discount_For_New Graduates )

#ግንቦት_4/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2061,2024-05-07 07:47:01+00:00,-1001432982009,"#Addis_Ababa , #Hawassa
#Ultrasound_Training(#Discount for new graduates )

#ግንቦት_4/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2060,2024-05-07 07:46:17+00:00,-1001432982009,"💥 #Online_CPD
#For_All_health_professionals
(Ethio-American-CPD) 

#Title_Pain Management 
ግንቦት 2/2016 ይጀምራል !
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0965410000  Ekram
   📳 0942404444
   📳 0941404444
   📳 0965412222
   📳 0941038774
   📳 0462124400  
http://T.me/eahci"
2059,2024-05-06 11:20:19+00:00,-1001432982009,"💥#የሞያ_ፈቃድ_በቅርቡ_ለምታሳድሱ(#ሰኞ_ይጀምራል )
✔️#Title_Integrated Emergency Medicine 

#ሚያዝያ 28 /2016 ጀምሮ  ይሰጣል።
#A.A_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000 Ekram 
📞0941404444  Tinbit
📞0965412222  Biruk   
📞0942404444  
📞0462124400  Office 

    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)

🏃We Are Committed To Excellence In Medical Trainings ❗

-join our telegram channel 
T.me/eahci"
2058,2024-05-05 14:57:35+00:00,-1001432982009,"💥#የሞያ_ፈቃድ_በቅርቡ_ለምታሳድሱ(#ሰኞ_ይጀምራል )
✔️#Title_Integrated Emergency Medicine 

#ሚያዝያ 29 /2016 ጀምሮ  ይሰጣል።
#A.A_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000 Ekram 
📞0941404444  Tinbit
📞0965412222  Biruk   
📞0942404444  
📞0462124400  Office 

    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)

🏃We Are Committed To Excellence In Medical Trainings ❗

-join our telegram channel 
T.me/eahci"
2057,2024-05-04 14:32:29+00:00,-1001432982009,ለመላው የክርስትና እምነት ተከታዮች -እንኳን አደረሳችሁ ።
2056,2024-05-03 14:16:13+00:00,-1001432982009,
2055,2024-05-03 13:25:03+00:00,-1001432982009,"💥#የሞያ_ፈቃድ_በቅርቡ_ለምታሳድሱ(#ሰኞ_ይጀምራል )
✔️#Title_Integrated Emergency Medicine 

#ሚያዝያ 28 /2016 ጀምሮ  ይሰጣል።
#A.A_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000 Ekram 
📞0941404444  Tinbit
📞0965412222  Biruk   
📞0942404444  
📞0462124400  Office 

    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)

🏃We Are Committed To Excellence In Medical Trainings ❗

-join our telegram channel 
T.me/eahci"
2054,2024-05-03 07:16:27+00:00,-1001432982009,
2053,2024-05-02 22:39:03+00:00,-1001432982009,"🕰 Vacancy Announcements(GP)

Organization:Ethio-American Medical Trainings & Health Consultancy PLC

Type - Partime with  Busy schedule 

Minimum Experience:0-1year 
Positions:- Trainer & Training Coordinator  

Education: MD degree (CGPA 3.4 & above ) 

Salary :-Negotiable 

Place-Addis Ababa 

Required No: 02

Deadline: May 8, 2024

How to apply -attach your scanned single PDF CV & degree/tempo only via email  - ethamericancon23@gmail.com"
2052,2024-05-02 20:39:49+00:00,-1001432982009,"#ቀጥታ_ከውጭ_በማስመጣት_ሀዋሳ_ላይ_በአስደሳች_ሂሳብ_ይከፋፈላል።

GURO Medical wholesale is A whole sale company located in the beautiful city of Hawassa. Delivers a number of different services ranging from a laboratory reagents , pharmaceuticals , laboratory machines, Ultrasound machines & X rays.

Join  https://t.me/+xnokcH8bgN8xZWU0"
2050,2024-05-02 13:16:47+00:00,-1001432982009,"#Addis_Ababa , #Hawassa
#Ultrasound_Training(#Discount for new graduates )

#ግንቦት_4/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2049,2024-05-01 07:23:25+00:00,-1001432982009,
